variant,entry_time,exit_time,avg_entry,exit_price,quantity,num_entries,pnl,return_pct,reason,hours_held,threshold_pct
gap_12,2022-05-20 20:46:00,2022-05-21 07:24:00,29045.550000000003,29429.6,0.043254404500545206,2,16.1026701193585,1.6102670119358498,Take Profit,10.633333333333333,12.0
gap_12,2022-05-21 09:27:00,2022-05-22 09:31:00,29287.7,29747.2,0.021833885579283573,1,9.772871639239176,0.9772871639239176,Take Profit,24.066666666666666,12.0
gap_12,2022-05-22 11:26:00,2022-05-22 22:22:00,29981.199999999997,30413.6,0.0428856951574984,2,18.02205123480553,1.802205123480553,Take Profit,10.933333333333334,12.0
gap_12,2022-05-23 19:03:00,2022-05-24 23:09:00,29328.775,29716.4,0.08828496461759286,4,33.17205488086953,3.317205488086953,Take Profit,28.1,12.0
gap_12,2022-05-25 11:34:00,2022-05-25 13:36:00,29382.0,29802.9,0.02297192134066894,1,9.39502974247806,0.939502974247806,Take Profit,2.033333333333333,12.0
gap_12,2022-05-26 08:25:00,2022-05-26 14:43:00,28932.633333333335,29297.9,0.06983629982026028,3,24.69044967627879,2.469044967627879,Take Profit,6.3,12.0
gap_12,2022-05-27 00:44:00,2022-05-27 13:54:00,28963.033333333336,29338.6,0.07157216893759846,3,26.040190019760015,2.6040190019760012,Take Profit,13.166666666666666,12.0
gap_12,2022-05-27 14:35:00,2022-05-28 13:17:00,28751.35,29215.2,0.09787158466013939,4,44.253999376540705,4.4253999376540705,Take Profit,22.7,12.0
gap_12,2022-06-12 13:32:00,2022-06-12 14:30:00,27233.949999999997,27625.4,0.05385455576148446,2,20.48626439494,2.048626439494,Take Profit,0.9666666666666667,12.0
gap_12,2022-06-12 22:00:00,2022-06-13 01:16:00,26845.725000000002,26022.7,0.10977435026030877,4,-91.48968461679836,-9.148968461679836,Stop Loss,3.2666666666666666,12.0
gap_12,2022-06-13 01:53:00,2022-06-13 04:09:00,25360.100000000002,25748.3,0.08066836616404577,3,30.48463042788165,3.0484630427881654,Take Profit,2.2666666666666666,12.0
gap_12,2022-06-13 05:48:00,2022-06-13 08:58:00,24944.233333333334,24182.8,0.08424435097000336,3,-64.96136268984793,-6.4961362689847935,Stop Loss,3.1666666666666665,12.0
gap_12,2022-06-13 11:16:00,2022-06-13 12:11:00,23688.799999999996,24003.8,0.056432005422079226,2,17.234248679254957,1.7234248679254958,Take Profit,0.9166666666666666,12.0
gap_12,2022-06-13 14:42:00,2022-06-13 15:15:00,22874.899999999998,23157.4,0.058966428332612585,2,16.11181233697541,1.6111812336975413,Take Profit,0.55,12.0
gap_12,2022-06-13 21:41:00,2022-06-14 00:59:00,22440.425,21740.2,0.1198201126811739,4,-84.94300368765933,-8.494300368765932,Stop Loss,3.3,12.0
gap_12,2022-06-14 01:05:00,2022-06-14 03:15:00,21453.949999999997,21811.3,0.05917112120741474,2,20.628560533073273,2.0628560533073275,Take Profit,2.1666666666666665,12.0
gap_12,2022-06-14 04:18:00,2022-06-14 05:04:00,21888.8,22167.9,0.029707008189209797,1,8.027809190873487,0.8027809190873487,Take Profit,0.7666666666666667,12.0
gap_12,2022-06-14 06:17:00,2022-06-14 06:37:00,22329.3,22608.9,0.02932968728011604,1,7.9353357768215425,0.7935335776821543,Take Profit,0.3333333333333333,12.0
gap_12,2022-06-14 07:11:00,2022-06-14 07:28:00,22236.6,22504.6,0.029659004025674066,1,7.681627470082176,0.7681627470082175,Take Profit,0.2833333333333333,12.0
gap_12,2022-06-14 09:30:00,2022-06-14 12:41:00,22084.866666666665,22381.9,0.08904328587857128,3,25.651640847383,2.5651640847383,Take Profit,3.183333333333333,12.0
gap_12,2022-06-14 13:40:00,2022-06-14 14:50:00,22208.1,22486.3,0.03056925734423735,1,8.229411596598963,0.8229411596598963,Take Profit,1.1666666666666667,12.0
gap_12,2022-06-14 17:37:00,2022-06-14 21:33:00,22162.85,21496.0,0.12203308287826328,4,-82.42705057719014,-8.242705057719014,Stop Loss,3.933333333333333,12.0
gap_12,2022-06-15 00:05:00,2022-06-15 01:41:00,21884.4,22149.1,0.057749161773966176,2,14.774566337949578,1.4774566337949577,Take Profit,1.6,12.0
gap_12,2022-06-15 03:09:00,2022-06-15 05:24:00,21530.0,20871.0,0.11785133231676014,4,-78.64789805945817,-7.864789805945817,Stop Loss,2.25,12.0
gap_12,2022-06-15 07:28:00,2022-06-15 11:28:00,20621.750000000004,20891.1,0.11249422312111326,4,29.36026777181309,2.9360267771813087,Take Profit,4.0,12.0
gap_12,2022-06-15 14:19:00,2022-06-15 17:54:00,20920.699999999997,21244.6,0.11461629267692189,4,36.15022628149351,3.615022628149351,Take Profit,3.5833333333333335,12.0
gap_12,2022-06-15 18:08:00,2022-06-15 18:16:00,20359.8,20629.1,0.03106574147125083,1,8.109660863253993,0.8109660863253992,Take Profit,0.13333333333333333,12.0
gap_12,2022-06-16 03:18:00,2022-06-16 09:25:00,22012.65,21271.0,0.11442793895734685,4,-85.83907960354115,-8.583907960354114,Stop Loss,6.116666666666666,12.0
gap_12,2022-06-16 10:27:00,2022-06-16 10:58:00,21009.9,21265.7,0.055537201954705726,2,13.73400126977041,1.373400126977041,Take Profit,0.5166666666666667,12.0
gap_12,2022-06-16 17:50:00,2022-06-17 07:23:00,20816.149999999998,21096.5,0.1124511001201064,4,30.576736065198542,3.057673606519854,Take Profit,13.55,12.0
gap_12,2022-06-17 11:50:00,2022-06-18 06:51:00,20734.825,19740.2,0.11627572963943117,4,-116.56887005591055,-11.656887005591054,Stop Loss,19.016666666666666,12.0
gap_12,2022-06-18 08:16:00,2022-06-18 08:26:00,18733.4,19000.1,0.028842760331645314,1,7.473158048218804,0.7473158048218803,Take Profit,0.16666666666666666,12.0
gap_12,2022-06-18 11:48:00,2022-06-18 18:22:00,18925.925,18310.5,0.11299770420908467,4,-70.36922989804403,-7.036922989804402,Stop Loss,6.566666666666666,12.0
gap_12,2022-06-18 20:08:00,2022-06-18 21:21:00,17856.5,18114.5,0.028109785518831015,1,7.048646779946056,0.7048646779946056,Take Profit,1.2166666666666666,12.0
gap_12,2022-06-19 01:55:00,2022-06-19 03:05:00,18336.25,18582.5,0.054885344274501556,2,13.10755326360364,1.310755326360364,Take Profit,1.1666666666666667,12.0
gap_12,2022-06-19 05:20:00,2022-06-19 06:17:00,18110.4,18340.2,0.028363487556109138,1,6.309852626603238,0.6309852626603238,Take Profit,0.95,12.0
gap_12,2022-06-19 12:28:00,2022-06-19 15:33:00,19372.000000000004,19810.3,0.052978943550854043,2,22.8008594521689,2.28008594521689,Take Profit,3.0833333333333335,12.0
gap_12,2022-06-20 01:10:00,2022-06-20 03:43:00,19872.3,20117.9,0.05318665817138721,2,12.634641698722355,1.2634641698722355,Take Profit,2.55,12.0
gap_12,2022-06-20 04:54:00,2022-06-20 06:15:00,19930.1,20177.0,0.026999265215942318,1,6.44821291211137,0.644821291211137,Take Profit,1.35,12.0
gap_12,2022-06-20 07:07:00,2022-06-20 08:13:00,19996.4,20324.6,0.027096769413202146,1,8.672867321566638,0.8672867321566639,Take Profit,1.1,12.0
gap_12,2022-06-20 12:03:00,2022-06-20 14:55:00,20609.6,20886.8,0.026536736239690287,1,7.1342762846457015,0.7134276284645701,Take Profit,2.8666666666666667,12.0
gap_12,2022-06-20 17:52:00,2022-06-20 20:39:00,20072.449999999997,20335.2,0.05468365141399677,2,13.923328213734287,1.3923328213734287,Take Profit,2.783333333333333,12.0
gap_12,2022-06-21 02:07:00,2022-06-21 05:20:00,20494.4,20767.7,0.027283130551459006,1,7.229836431572313,0.7229836431572313,Take Profit,3.216666666666667,12.0
gap_12,2022-06-21 07:19:00,2022-06-21 08:09:00,20972.4,21231.8,0.026861737154497297,1,6.739805405509798,0.6739805405509798,Take Profit,0.8333333333333334,12.0
gap_12,2022-06-21 10:22:00,2022-06-21 13:35:00,21081.9,21372.9,0.02690762096012092,1,7.60008014258776,0.7600080142587761,Take Profit,3.216666666666667,12.0
gap_12,2022-06-21 15:40:00,2022-06-22 00:15:00,21127.425000000003,20477.3,0.10707065075316084,4,-70.48631395556616,-7.048631395556616,Stop Loss,8.583333333333334,12.0
gap_12,2022-06-22 00:53:00,2022-06-22 11:28:00,20338.275,20639.1,0.10299889575739107,4,30.13432101244632,3.013432101244632,Take Profit,10.583333333333334,12.0
gap_12,2022-06-22 12:05:00,2022-06-22 13:46:00,20336.550000000003,20593.5,0.05349455354054388,2,13.304769496907717,1.3304769496907718,Take Profit,1.6833333333333333,12.0
gap_12,2022-06-22 15:43:00,2022-06-23 00:27:00,20041.925,20337.8,0.10901004879112129,4,31.366538357951384,3.1366538357951383,Take Profit,8.733333333333333,12.0
gap_12,2022-06-23 01:50:00,2022-06-23 06:40:00,20347.1,20610.7,0.05610861660878486,2,14.32765619234034,1.4327656192340341,Take Profit,4.833333333333333,12.0
gap_12,2022-06-23 11:42:00,2022-06-23 19:23:00,20410.733333333334,20686.4,0.08459674577960404,3,22.620502071152867,2.2620502071152866,Take Profit,7.683333333333334,12.0
gap_12,2022-06-23 21:35:00,2022-06-23 22:29:00,20685.2,20979.5,0.02871273455846447,1,8.20920625468835,0.820920625468835,Take Profit,0.9,12.0
gap_12,2022-06-24 02:57:00,2022-06-24 11:33:00,20962.05,21265.0,0.11317746849285383,4,33.32442653290993,3.3324426532909928,Take Profit,8.6,12.0
gap_12,2022-06-24 12:54:00,2022-06-24 20:03:00,21015.25,21284.1,0.05845349201764886,2,15.217569341163674,1.5217569341163675,Take Profit,7.15,12.0
gap_12,2022-06-24 20:31:00,2022-06-24 22:04:00,21152.6,21417.4,0.029640452338151456,1,7.594863209579741,0.7594863209579741,Take Profit,1.55,12.0
gap_12,2022-06-24 23:54:00,2022-06-25 07:09:00,21206.5,21463.5,0.029772903431590295,1,7.39602389679713,0.739602389679713,Take Profit,7.25,12.0
gap_12,2022-06-25 10:26:00,2022-06-25 21:17:00,21157.8,21422.2,0.11892261467890977,4,30.4241057066341,3.04241057066341,Take Profit,10.85,12.0
gap_12,2022-06-26 00:14:00,2022-06-26 11:54:00,21388.8,21666.0,0.03054475938764419,1,8.202294199497912,0.8202294199497911,Take Profit,11.666666666666666,12.0
gap_12,2022-06-26 12:55:00,2022-06-27 14:01:00,21283.524999999998,20579.5,0.12240166846407283,4,-87.18142069488115,-8.718142069488115,Stop Loss,25.1,12.0
gap_12,2022-06-27 16:15:00,2022-06-27 20:10:00,20677.6,20950.5,0.02926578735251292,1,7.74138021732929,0.774138021732929,Take Profit,3.9166666666666665,12.0
gap_12,2022-06-27 23:34:00,2022-06-28 08:48:00,20751.0,21022.8,0.029379106433040536,1,7.738188697012187,0.7738188697012187,Take Profit,9.233333333333333,12.0
gap_12,2022-06-28 09:44:00,2022-06-29 00:12:00,20817.175,20183.1,0.11667837026516502,4,-74.92481011184414,-7.492481011184414,Stop Loss,14.466666666666667,12.0
gap_12,2022-06-29 03:49:00,2022-06-29 20:05:00,20093.3,20356.0,0.0842052854262798,3,21.435095365428822,2.143509536542882,Take Profit,16.266666666666666,12.0
gap_12,2022-06-29 20:33:00,2022-06-30 07:01:00,20007.725000000002,19389.8,0.11503169415674316,4,-71.97313622915001,-7.197313622915001,Stop Loss,10.466666666666667,12.0
gap_12,2022-06-30 08:24:00,2022-06-30 23:47:00,19014.375,19263.7,0.11174099790081486,4,26.99880627711598,2.699880627711598,Take Profit,15.383333333333333,12.0
gap_12,2022-07-01 03:12:00,2022-07-01 10:39:00,19792.149999999994,19167.4,0.10974052991058286,4,-69.40177231483908,-6.940177231483907,Stop Loss,7.45,12.0
gap_12,2022-07-01 10:55:00,2022-07-01 12:32:00,19035.8,19278.9,0.02683629609626453,1,6.316953873477856,0.6316953873477856,Take Profit,1.6166666666666667,12.0
gap_12,2022-07-01 15:51:00,2022-07-01 17:38:00,19234.5,19499.4,0.02674974309005714,1,6.877365368392071,0.6877365368392071,Take Profit,1.7833333333333334,12.0
gap_12,2022-07-01 19:20:00,2022-07-01 20:19:00,19327.6,19574.8,0.026828000806241207,1,6.421820699230042,0.6421820699230042,Take Profit,0.9833333333333333,12.0
gap_12,2022-07-01 21:48:00,2022-07-03 19:45:00,19198.149999999998,19442.1,0.10778531988253168,4,25.455999598268413,2.5455999598268413,Take Profit,45.95,12.0
gap_12,2022-07-03 21:13:00,2022-07-04 10:21:00,19236.03333333333,19471.1,0.08324830467926306,3,18.9205270605095,1.89205270605095,Take Profit,13.133333333333333,12.0
gap_12,2022-07-04 13:33:00,2022-07-04 15:05:00,19624.6,19999.0,0.027923854589263622,1,10.231311491048068,1.0231311491048067,Take Profit,1.5333333333333334,12.0
gap_12,2022-07-04 16:05:00,2022-07-04 17:42:00,19737.8,19995.2,0.02806805950980688,1,7.0002279324201355,0.7000227932420136,Take Profit,1.6166666666666667,12.0
gap_12,2022-07-04 19:19:00,2022-07-04 22:33:00,19767.3,20025.1,0.028231924508320308,1,7.052051293656328,0.7052051293656328,Take Profit,3.2333333333333334,12.0
gap_12,2022-07-05 07:07:00,2022-07-05 12:35:00,20038.950000000004,19418.6,0.11080387217336939,4,-69.59784453162466,-6.959784453162465,Stop Loss,5.466666666666667,12.0
gap_12,2022-07-05 13:00:00,2022-07-05 16:18:00,19344.7,19584.4,0.026874266050566295,1,6.231235021904476,0.6231235021904477,Take Profit,3.3,12.0
gap_12,2022-07-05 21:16:00,2022-07-06 16:50:00,20060.766666666666,20312.2,0.07757071940185425,3,18.873611761619227,1.887361176161923,Take Profit,19.566666666666666,12.0
gap_12,2022-07-12 09:41:00,2022-07-12 12:06:00,19598.9,19836.5,0.02726884069445382,1,6.262709205627974,0.6262709205627974,Take Profit,2.4166666666666665,12.0
gap_12,2022-07-12 19:17:00,2022-07-13 07:40:00,19359.4,19703.6,0.05534632214879422,2,18.61399536637842,1.8613995366378417,Take Profit,12.383333333333333,12.0
gap_12,2022-07-13 12:39:00,2022-07-13 13:49:00,19053.6,19300.0,0.028812396923453852,1,6.876942897690007,0.6876942897690007,Take Profit,1.1666666666666667,12.0
gap_12,2022-07-13 15:33:00,2022-07-13 16:55:00,19352.65,19596.1,0.05686461854579093,2,13.397961484378568,1.3397961484378569,Take Profit,1.3666666666666667,12.0
gap_12,2022-09-07 00:21:00,2022-09-07 13:06:00,18619.149999999998,18864.5,0.06000588107126801,2,14.269650543448163,1.4269650543448162,Take Profit,12.75,12.0
gap_12,2022-09-19 06:44:00,2022-09-19 10:26:00,18285.0,18513.0,0.031120733186154215,1,6.865071913053052,0.6865071913053052,Take Profit,3.7,12.0
gap_12,2022-11-08 19:29:00,2022-11-08 19:32:00,17679.0,16875.8,0.03241275407156217,1,-26.252720532343105,-2.6252720532343106,Stop Loss,0.05,12.0
gap_12,2022-11-09 10:13:00,2022-11-09 10:38:00,17414.0,17671.6,0.03199356385050684,1,8.015391062714269,0.8015391062714268,Take Profit,0.4166666666666667,12.0
gap_12,2022-11-09 12:56:00,2022-11-09 13:00:00,17423.1,17661.3,0.032245205670020864,1,7.453011090239018,0.7453011090239018,Take Profit,0.06666666666666667,12.0
gap_12,2022-11-09 13:09:00,2022-11-09 13:20:00,17288.1,17529.6,0.03274786788699659,1,7.678987284744918,0.7678987284744918,Take Profit,0.18333333333333332,12.0
gap_12,2022-11-09 15:33:00,2022-11-09 16:28:00,17440.4,16844.6,0.03271828235410176,1,-19.714003178150687,-1.9714003178150685,Stop Loss,0.9166666666666666,12.0
gap_12,2022-11-09 19:53:00,2022-11-09 21:04:00,16510.55,16006.6,0.06689913191445143,2,-34.14214858624847,-3.414214858624847,Stop Loss,1.1833333333333333,12.0
gap_12,2022-11-09 21:28:00,2022-11-09 21:34:00,15842.8,16175.9,0.033952596875254204,1,11.089924494429418,1.108992449442942,Take Profit,0.1,12.0
gap_12,2022-11-09 23:04:00,2022-11-09 23:09:00,15640.6,15909.5,0.03480870679280263,1,9.138545608296578,0.9138545608296578,Take Profit,0.08333333333333333,12.0
gap_12,2022-11-10 04:29:00,2022-11-10 04:56:00,16240.3,16456.5,0.03385291674748715,1,7.096160391024737,0.7096160391024737,Take Profit,0.45,12.0
gap_12,2022-11-10 08:19:00,2022-11-10 08:39:00,16552.9,16753.5,0.03346285379136618,1,6.488400502150546,0.6488400502150546,Take Profit,0.3333333333333333,12.0
gap_12,2022-11-10 10:11:00,2022-11-10 12:15:00,16499.0,16827.3,0.06742034396167443,2,21.680297981039153,2.168029798103915,Take Profit,2.066666666666667,12.0
gap_12,2022-11-10 15:32:00,2022-11-10 16:16:00,17440.0,17772.8,0.032706914305413295,1,10.65234370221462,1.0652343702214622,Take Profit,0.7333333333333333,12.0
gap_12,2022-11-10 17:37:00,2022-11-10 20:30:00,17270.7,17483.2,0.06632313679487276,2,13.629850302825613,1.3629850302825612,Take Profit,2.8833333333333333,12.0
gap_12,2022-11-11 01:33:00,2022-11-11 05:48:00,17106.100000000002,17330.6,0.10101890482472584,3,21.978456840368427,2.1978456840368428,Take Profit,4.25,12.0
gap_12,2022-11-11 06:17:00,2022-11-11 07:16:00,17220.8,17454.4,0.03468703202966091,1,7.860714149385458,0.7860714149385458,Take Profit,0.9833333333333333,12.0
gap_12,2022-11-11 10:18:00,2022-11-11 13:01:00,17244.3,17486.5,0.034904954590220166,1,8.209833806374595,0.8209833806374596,Take Profit,2.716666666666667,12.0
gap_12,2022-11-11 14:00:00,2022-11-11 14:23:00,17111.100000000002,16588.0,0.0703722161603875,2,-37.278640002166256,-3.7278640002166257,Stop Loss,0.38333333333333336,12.0
gap_12,2022-11-11 16:15:00,2022-11-11 17:04:00,16672.2,16873.7,0.03503057610356922,1,6.82222291206968,0.6822222912069681,Take Profit,0.8166666666666667,12.0
gap_12,2022-11-11 18:42:00,2022-11-11 22:43:00,16740.15,16948.4,0.06993178392566045,2,14.089201263844522,1.4089201263844522,Take Profit,4.016666666666667,12.0
gap_12,2022-11-12 00:22:00,2022-11-14 00:24:00,16762.324999999997,16083.9,0.1407687031184548,4,-96.40665131077209,-9.640665131077208,Stop Loss,48.03333333333333,12.0
gap_12,2022-11-14 01:36:00,2022-11-14 06:41:00,15975.033333333333,16197.9,0.1002296650218051,3,21.68844730810363,2.168844730810363,Take Profit,5.083333333333333,12.0
gap_12,2022-11-14 12:04:00,2022-11-14 13:13:00,16678.0,17056.7,0.033000418864511334,1,12.272107326211943,1.2272107326211943,Take Profit,1.15,12.0
gap_12,2022-11-14 13:49:00,2022-11-15 01:48:00,16568.3,16769.3,0.09924750085103408,3,19.28302322464935,1.9283023224649352,Take Profit,11.983333333333333,12.0
gap_12,2022-11-15 09:39:00,2022-11-15 13:30:00,16766.9,17069.9,0.033923225268107725,1,10.047110831035011,1.004711083103501,Take Profit,3.85,12.0
gap_12,2022-11-15 18:38:00,2022-11-15 20:00:00,16671.6,16902.8,0.034470541716948404,1,7.736529775945202,0.7736529775945202,Take Profit,1.3666666666666667,12.0
gap_12,2022-11-16 09:31:00,2022-11-18 00:10:00,16546.06666666667,16842.9,0.10427589476814288,3,30.250038043147477,3.0250038043147476,Take Profit,38.65,12.0
gap_12,2022-11-21 00:07:00,2022-11-21 04:15:00,16022.233333333332,16257.8,0.11087866994083855,3,25.398261386331296,2.5398261386331296,Take Profit,4.133333333333334,12.0
gap_12,2022-11-21 06:55:00,2022-11-21 13:23:00,16037.100000000002,16262.2,0.07604960394249174,2,16.624072299761345,1.6624072299761345,Take Profit,6.466666666666667,12.0
gap_12,2022-11-21 16:12:00,2022-11-22 13:15:00,15868.125,16090.5,0.15459773915683503,4,33.38365027623997,3.338365027623997,Take Profit,21.05,12.0
gap_12,2023-03-10 01:16:00,2023-03-10 02:09:00,19889.5,20129.5,0.03222075820375989,1,7.4735468679973405,0.747354686799734,Take Profit,0.8833333333333333,12.0
gap_12,2023-03-10 04:39:00,2023-03-10 13:30:00,19869.4,20146.0,0.03247129220155667,1,8.719892761873504,0.8719892761873506,Take Profit,8.85,12.0
gap_12,2023-03-10 14:42:00,2023-03-10 16:21:00,19786.0,20059.6,0.032864762180549366,1,8.72809733922348,0.872809733922348,Take Profit,1.65,12.0
gap_12,2023-03-10 17:09:00,2023-03-10 21:57:00,19843.0,20098.4,0.03302640628854522,1,8.169432996434617,0.8169432996434618,Take Profit,4.8,12.0
gap_12,2023-03-11 08:04:00,2023-03-11 08:43:00,19770.6,20011.7,0.03338732043874579,1,7.782428141612063,0.7782428141612062,Take Profit,0.65,12.0
gap_12,2023-08-17 21:43:00,2023-08-17 21:45:00,25479.4,25787.0,0.026083753674946933,1,7.754313928007296,0.7754313928007296,Take Profit,0.03333333333333333,12.0
gap_12,2024-05-01 07:36:00,2024-05-01 07:45:00,57067.5,57792.8,0.011724562634210975,1,8.232787157230684,0.8232787157230683,Take Profit,0.15,12.0
gap_12,2024-05-01 08:21:00,2024-05-01 09:04:00,56628.0,57317.7,0.011899953529480511,1,7.934566762715992,0.7934566762715991,Take Profit,0.7166666666666667,12.0
gap_12,2024-05-01 10:04:00,2024-05-01 10:42:00,56940.2,57634.1,0.011915475878002181,1,7.993453620425584,0.7993453620425586,Take Profit,0.6333333333333333,12.0
gap_12,2024-07-05 02:58:00,2024-07-05 11:45:00,54866.433333333334,55568.7,0.036603879484109834,3,24.892072433218594,2.4892072433218595,Take Profit,8.783333333333333,12.0
gap_12,2024-07-05 13:04:00,2024-07-05 13:29:00,54829.7,55497.2,0.012722230190690003,1,8.209669390950072,0.8209669390950072,Take Profit,0.4166666666666667,12.0
gap_12,2024-07-05 18:16:00,2024-07-05 18:35:00,55898.0,56613.8,0.012564214334421996,1,8.708941453584861,0.8708941453584862,Take Profit,0.31666666666666665,12.0
gap_12,2024-07-08 00:43:00,2024-07-08 05:02:00,54991.450000000004,55653.6,0.025618162409559,2,16.39276905409869,1.6392769054098688,Take Profit,4.316666666666666,12.0
gap_12,2024-08-05 00:57:00,2024-08-05 01:10:00,55529.700000000004,52945.9,0.02570896630777888,2,-66.97130088973316,-6.697130088973316,Stop Loss,0.21666666666666667,12.0
gap_12,2024-08-05 04:00:00,2024-08-05 04:15:00,53808.0,54457.6,0.012569569753708274,1,7.891389071281058,0.7891389071281057,Take Profit,0.25,12.0
gap_12,2024-08-05 04:54:00,2024-08-05 06:18:00,52913.83333333333,50976.5,0.038196765888230455,3,-74.77872275531884,-7.477872275531884,Stop Loss,1.4,12.0
gap_12,2024-08-05 06:23:00,2024-08-05 06:33:00,50254.8,50865.8,0.012646824059112735,1,7.469893170827474,0.7469893170827474,Take Profit,0.16666666666666666,12.0
gap_12,2024-08-05 09:47:00,2024-08-05 09:59:00,51981.9,52637.8,0.012309919690528835,1,7.814889488743433,0.7814889488743433,Take Profit,0.2,12.0
gap_12,2024-08-05 10:27:00,2024-08-05 11:15:00,51228.1,51882.5,0.012579587642932303,1,7.971017971181142,0.7971017971181142,Take Profit,0.8,12.0
gap_12,2024-08-05 12:18:00,2024-08-05 12:42:00,50424.4,51112.6,0.012871870001505494,1,8.595255037980465,0.8595255037980466,Take Profit,0.4,12.0
gap_12,2024-08-05 12:55:00,2024-08-05 13:05:00,49530.0,50660.0,0.01320528369088417,1,14.654378701987035,1.4654378701987036,Take Profit,0.16666666666666666,12.0
gap_12,2024-08-05 16:57:00,2024-08-05 17:48:00,54120.0,54835.4,0.01224488829605312,1,8.491411747928664,0.8491411747928664,Take Profit,0.85,12.0
gap_12,2024-08-05 18:15:00,2024-08-05 20:08:00,53460.27499999999,54163.1,0.04927152437092637,4,33.561779715334936,3.356177971533494,Take Profit,1.8833333333333333,12.0
gap_12,2024-08-05 23:48:00,2024-08-06 00:09:00,54010.8,54673.8,0.01272216013162264,1,8.156564631824086,0.8156564631824086,Take Profit,0.35,12.0
gap_12,2024-08-06 02:44:00,2024-08-06 14:05:00,55176.425,55888.2,0.04972075573581653,4,34.27846949757474,3.4278469497574737,Take Profit,11.35,12.0
gap_12,2024-08-07 20:52:00,2024-08-07 21:42:00,54624.3,55301.9,0.013030313166330486,1,8.541099771228282,0.8541099771228282,Take Profit,0.8333333333333334,12.0
gap_12,2024-08-07 22:11:00,2024-08-08 01:11:00,54810.74999999999,55526.9,0.02605583136613937,2,18.081163815787143,1.8081163815787145,Take Profit,3.0,12.0
gap_12,2025-02-26 18:29:00,2025-02-26 22:06:00,84308.26666666666,85334.0,0.02563349016435361,3,25.418162011375763,2.5418162011375762,Take Profit,3.6166666666666667,12.0
gap_12,2025-02-26 23:22:00,2025-02-27 01:25:00,83956.9,85076.8,0.008837436166486391,1,9.596300447148616,0.9596300447148616,Take Profit,2.05,12.0
gap_12,2025-02-27 02:37:00,2025-02-27 05:08:00,84404.1,85430.7,0.008856719678969312,1,8.78965411767857,0.8789654117678569,Take Profit,2.5166666666666666,12.0
gap_12,2025-02-27 19:05:00,2025-02-27 23:35:00,83765.46666666666,84772.7,0.026783788028592784,3,26.069310484368447,2.6069310484368446,Take Profit,4.5,12.0
gap_12,2025-02-28 00:48:00,2025-02-28 02:33:00,82738.95,80036.8,0.036436121813987164,4,-99.6223587974259,-9.96223587974259,Stop Loss,1.75,12.0
gap_12,2025-02-28 04:04:00,2025-02-28 04:21:00,79636.2,80660.8,0.00888093641080577,1,8.812870072253755,0.8812870072253756,Take Profit,0.2833333333333333,12.0
gap_12,2025-02-28 07:36:00,2025-02-28 09:23:00,78695.2,79800.0,0.01803528033963011,2,19.349691570782404,1.9349691570782404,Take Profit,1.7833333333333334,12.0
gap_12,2025-02-28 17:43:00,2025-02-28 18:37:00,83623.1,84764.9,0.00865348446803398,1,9.587143867367319,0.9587143867367318,Take Profit,0.9,12.0
gap_12,2025-02-28 20:22:00,2025-03-01 01:56:00,83615.0,84651.8,0.008721040624911658,1,8.746674205199673,0.8746674205199673,Take Profit,5.566666666666666,12.0
gap_12,2025-03-04 15:20:00,2025-03-04 15:35:00,81788.3,82809.5,0.008977846538200008,1,8.870796491647793,0.8870796491647794,Take Profit,0.25,12.0
gap_12,2025-03-10 00:20:00,2025-03-10 01:01:00,80478.4,81445.6,0.009187919442257893,1,8.587229439861396,0.8587229439861396,Take Profit,0.6833333333333333,12.0
gap_12,2025-03-10 14:03:00,2025-03-10 18:54:00,80295.9,77804.0,0.018485299390794758,2,-46.63880964544191,-4.663880964544191,Stop Loss,4.85,12.0
gap_12,2025-03-10 23:48:00,2025-03-11 02:02:00,78298.83333333333,79324.4,0.02726472636614774,3,27.09669131284535,2.709669131284535,Take Profit,2.2333333333333334,12.0
gap_12,2025-03-11 14:41:00,2025-03-11 14:54:00,79061.0,80265.4,0.009256271462903866,1,10.851070017329938,1.0851070017329938,Take Profit,0.21666666666666667,12.0
gap_12,2025-11-14 12:42:00,2025-11-14 14:35:00,94690.9,95905.0,0.007795311753508411,1,9.165244250446516,0.9165244250446517,Take Profit,1.8833333333333333,12.0
gap_12,2025-11-14 20:40:00,2025-11-15 01:53:00,94348.8,95519.6,0.007879984456081948,1,8.924808615880302,0.8924808615880303,Take Profit,5.216666666666667,12.0
gap_12,2025-11-16 22:04:00,2025-11-16 22:53:00,93152.1,94461.7,0.008036786401175331,1,10.221308068582381,1.0221308068582382,Take Profit,0.8166666666666667,12.0
gap_12,2025-11-16 23:02:00,2025-11-16 23:24:00,93105.2,94326.9,0.008104774394069817,1,9.595803579718279,0.9595803579718278,Take Profit,0.36666666666666664,12.0
gap_12,2025-11-17 17:44:00,2025-11-18 15:23:00,91642.25000000001,92773.6,0.032766043134382854,4,35.85393338835096,3.585393338835096,Take Profit,21.65,12.0
gap_12,2025-11-19 03:36:00,2025-11-20 00:35:00,91026.00000000001,92166.5,0.034018402520430036,4,37.54384523619028,3.754384523619028,Take Profit,20.983333333333334,12.0
gap_12,2025-11-20 16:03:00,2025-11-20 18:53:00,89059.69999999998,86290.6,0.017930606010709556,2,-50.270538204666515,-5.0270538204666515,Stop Loss,2.8333333333333335,12.0
